  101484775, 2,  3Dx, 8, 99 01 00 00 00 00 00 FF 
  101485362, 2,  87x, 8, 81 0B 00 00 00 00 05 38 
  101485942, 2,  83x, 8, 0E 0F 7A 47 80 2D 20 7E 
  101488768, 2, 23Ex, 8, FB 04 23 16 ED D0 61 00 
  101488994, 2,  AEx, 8, 85 16 41 47 0E 00 0C FF 
  101489847, 2,  77x, 8, 77 01 A0 0E C4 07 C4 07 
  101490366, 2,  2Fx, 8, 81 2A 57 59 14 21 FF 3F 
  101491001, 2,  94x, 8, 99 C5 7E 00 1A 94 80 00 
  101491247, 2, 2F7x, 8, C6 55 2A 3A 32 00 20 2A 
  101492352, 2, 2CFx, 8, 01 00 06 00 00 DA 06 01 
  101492858, 2, 3DFx, 8, 2D 01 A8 12 00 FC 64 57 
  101493786, 2, 23Dx, 8, E9 0A 00 00 00 00 00 08 
  101494401, 2, 158x, 4, A6 08 00 00 
  101495356, 2,  A1x, 8, 7C AB 89 40 95 87 C0 5D 
  101495595, 2,  ACx, 8, DB 8F 78 75 75 6A 7F 07 
  101495834, 2,  EAx, 8, 3A 2B 2F 27 01 81 7F 08 
  101496101, 2, 38Ex, 8, 66 15 00 00 00 00 00 40 
  101497193, 2,  A3x, 8, 7A AB 96 40 54 95 C0 D9 
  101497439, 2,  ECx, 8, B0 0B 00 00 1E 9C DB 05 
  101497821, 2, 20Bx, 8, 04 00 A8 32 E2 0F 00 FE 
  101499453, 2, 154x, 4, 97 0B 00 00 
  101499842, 2,  B1x, 8, 85 3B 7F 13 05 B8 07 31 
  101500361, 2,  74x, 8, 04 1B 00 08 80 00 00 00 
  101500600, 2,  2Fx, 8, C4 2B 65 59 13 21 FF 3F 
  101500941, 2,  96x, 8, A3 D6 82 D9 83 12 00 10 
  101502204, 2,  98x, 8, 19 5B 4E 10 06 74 10 FF 
  101504798, 2,  3Dx, 8, 3E 02 00 00 00 00 00 FF 
  101505358, 2,  87x, 8, D7 0C 00 00 00 00 05 38 
  101508751, 2, 239x, 8, 13 7B FF FF FF FF 7F FF 
  101508983, 2,  AEx, 8, 47 17 41 47 1E 00 0C FF 
  101509802, 2,  77x, 8, 24 02 A0 0E C4 07 C4 07 
  101510103, 2, 122x, 8, 92 59 04 0A 00 00 00 00 
  101510369, 2,  2Fx, 8, 18 2C 73 59 13 21 FF 3F 
  101510915, 2,  94x, 8, 6C 27 7E 01 1A 94 80 00 
  101513782, 2, 23Dx, 8, 15 0B 00 00 00 00 00 08 
  101514390, 2, 158x, 4, 4D 09 00 00 
  101515359, 2,  A1x, 8, 12 AC 89 40 97 87 C0 5F 
  101515619, 2,  ACx, 8, FC 80 78 74 75 6A 7F 07 
  101515858, 2,  EAx, 8, 86 2C 2D 27 01 81 7F 08 
  101517196, 2,  A3x, 8, A1 AC 96 40 57 95 C0 DB 
  101517442, 2,  ECx, 8, D5 0C 00 00 1D 9C DB 05 
  101518759, 2, 23Cx, 8, 78 05 C8 72 64 C8 72 64 
  101519401, 2, 154x, 4, 76 0C 00 00 
  101519831, 2,  B1x, 8, 78 3D 7F 13 05 B8 07 31 
  101520357, 2,  74x, 8, 7A 1C 00 08 80 00 00 00 
  101520596, 2,  2Fx, 8, 0A 2D 81 59 12 21 FF 3F 
  101520958, 2,  96x, 8, A9 D8 82 C8 83 12 00 10 
  101522207, 2,  98x, 8, A4 5C 4E 10 06 74 10 FF 
  101524808, 2,  3Dx, 8, 6E 03 00 00 00 00 00 FF 
  101525368, 2,  87x, 8, 0F 0D 00 00 00 00 05 38 
  101526044, 2,  83x, 8, C1 01 39 47 80 36 20 7E 
  101527832, 2, 3F1x, 8, 6C EB 43 68 BF 19 CD 89 
  101528706, 2,  AEx, 8, 28 18 41 47 12 00 0C FF 
  101528945, 2, 23Ex, 8, D7 05 23 16 ED D0 61 00 
  101529293, 2, 363x, 8, FF 10 FF C2 00 00 00 08 
  101529792, 2,  77x, 8, 90 03 9C 0E C4 07 C4 07 
  101530372, 2,  2Fx, 8, 87 2E 8E 59 13 21 FF 3F 
  101530891, 2,  94x, 8, 09 99 7E 06 1A 94 80 00 
  101533786, 2, 23Dx, 8, F8 0C 00 00 00 00 00 08 
  101534393, 2, 158x, 4, 5F 0A 00 00 
  101535397, 2,  A1x, 8, 8B AD 89 40 99 87 C0 62 
  101535649, 2,  ACx, 8, 51 81 78 74 75 6A 7F 07 
  101535895, 2,  EAx, 8, 8F 2D 2E 27 01 81 7F 08 
  101537192, 2,  A3x, 8, C0 AD 96 40 59 95 C0 DE 
  101537445, 2,  ECx, 8, 44 0D 00 00 19 9C DD 05 
  101539036, 2, 401x, 8, 78 5E 02 00 00 70 00 00 
  101539397, 2, 154x, 4, A7 0D 00 00 
  101539841, 2,  B1x, 8, 7E 3F 7F 17 05 B8 07 31 
  101540360, 2,  74x, 8, 59 1D 00 08 80 00 00 00 
  101540599, 2,  2Fx, 8, AD 2F 9D 59 14 21 FF 3F 
  101540913, 2,  96x, 8, 1E DA 82 B2 83 12 00 10 
  101541172, 2, 22Fx, 8, 88 48 15 00 00 00 00 00 
  101542210, 2,  98x, 8, 90 5D 4E 10 06 74 10 FF 
  101542469, 2,  75x, 8, C2 0E 00 00 00 00 00 00 
  101544012, 2, 1E1x, 8, 0E 05 00 6F 05 00 00 00 
  101544811, 2,  3Dx, 8, 26 04 00 00 00 00 00 FF 
  101545364, 2,  87x, 8, 48 0E 00 00 00 00 05 38 
  101547883, 2, 4A4x, 8, 00 00 34 3C 00 F0 FE FF 
  101549037, 2,  AEx, 8, 48 19 41 47 06 00 0C FF 
  101549856, 2,  77x, 8, EA 04 9C 0E C4 07 C8 07 
  101550368, 2,  2Fx, 8, C2 20 AB 59 15 21 FF 3F 
  101551106, 2,  20x, 8, E4 C1 41 0C F1 00 00 00 
  101551351, 2,  94x, 8, DD 6B 7E 00 1A 94 80 00 
  101553277, 2, 209x, 8, 93 44 A8 C0 0D 03 B8 5F 
  101553802, 2, 23Dx, 8, 53 0D 00 00 00 00 00 08 
  101554389, 2, 158x, 4, A8 0B 00 00 
  101554813, 2, 151x, 8, 66 78 D2 94 00 80 61 18 
  101555359, 2,  A1x, 8, A1 AE 89 40 9B 87 C0 64 
  101555611, 2,  ACx, 8, BD 82 78 74 75 6A 7F 07 
  101555857, 2,  EAx, 8, C1 2E 2E 27 01 81 7F 08 
  101557195, 2,  A3x, 8, 42 AE 96 40 5C 94 C0 E0 
  101557448, 2,  ECx, 8, 22 0E 00 00 17 9C DD 05 
  101558793, 2, 23Cx, 8, D2 06 C8 72 64 C8 72 64 
  101559400, 2, 154x, 4, 79 0E 00 00 
  101559837, 2,  B1x, 8, 69 31 7F 12 05 B9 07 31 
  101560356, 2,  74x, 8, F3 1E 00 08 80 00 00 00 
  101560602, 2,  2Fx, 8, 3C 21 B8 59 15 21 FF 3F 
  101560950, 2,  96x, 8, 24 DC 82 9B 83 12 00 10 
  101561196, 2, 159x, 8, 82 02 04 8C 00 7A 6F EB 
  101562213, 2,  98x, 8, E1 5E 4E 10 06 74 10 FF 
  101563783, 2, 23Bx, 8, 00 F0 03 A0 FF FF 00 00 
  101564029, 2, 43Fx, 8, A3 08 10 01 02 00 00 00 
  101564411, 2, 23Fx, 8, 20 88 FF 7F 00 08 28 74 
  101564828, 2,  3Dx, 8, 22 05 00 00 00 00 00 FF 
  101565367, 2,  87x, 8, 8C 0F 00 00 00 00 05 38 
  101566077, 2,  83x, 8, B3 03 F6 46 80 25 20 7E 
  101568753, 2, 23Ex, 8, 2B 06 23 16 ED D0 61 00 
  101568992, 2,  AEx, 8, 19 1A 41 47 00 00 0C FF 
  101569791, 2,  77x, 8, 07 05 9C 0E C4 07 C8 07 
  101570378, 2, 225x, 8, AB 01 24 00 00 00 00 00 
  101570617, 2,  2Fx, 8, 8B 22 C6 59 14 21 FF 3F 
  101570924, 2,  94x, 8, 18 9D 7E 06 1A 94 80 00 
  101573123, 2, 3DBx, 8, 02 00 04 00 FA 4A 79 09 
  101573812, 2, 23Dx, 8, 81 0E 00 00 00 00 00 08 
  101574393, 2, 158x, 4, 30 0C 00 00 
  101575355, 2,  A1x, 8, 21 AF 89 40 9D 87 C0 66 
  101575594, 2,  ACx, 8, 78 83 78 73 75 69 7F 07 
  101575840, 2,  EAx, 8, 53 2F 2E 27 01 01 80 08 
  101577198, 2,  A3x, 8, AA AF 96 40 5E 94 C0 E3 
  101577451, 2,  ECx, 8, 5F 0F 00 00 14 9C DF 05 
  101579397, 2, 154x, 4, 3D 0F 00 00 
  101579881, 2,  B1x, 8, 56 33 7F 15 05 B9 07 31 
  101580366, 2,  74x, 8, 95 1F 00 08 80 00 00 00 
  101580598, 2,  2Fx, 8, 21 23 D3 59 13 21 FF 3F 
  101581015, 2,  96x, 8, A4 DE 82 85 83 12 00 10 
  101581267, 2, 22Dx, 8, 09 00 4C 18 08 50 B0 25 
  101582209, 2,  98x, 8, 2B 5F 4E 10 06 74 10 FF 
  101584797, 2,  3Dx, 8, BB 06 00 00 00 00 00 FF 
  101585370, 2,  87x, 8, E4 00 00 00 00 00 05 38 
  101588757, 2, 239x, 8, 2F 7C FF FF FF FF 7F FF 
  101588989, 2,  AEx, 8, C0 1B 41 47 0E 00 0C FF 
  101589822, 2,  77x, 8, 6C 06 9C 0E C4 07 C8 07 
  101590375, 2,  2Fx, 8, 78 24 E0 59 12 21 FF 3F 
  101590907, 2,  94x, 8, 7B 1F 7E 02 1A 94 80 00 
  101592320, 2, 2CFx, 8, 01 00 06 00 00 DF 07 01 
  101593795, 2, 23Dx, 8, 2A 0F 00 00 00 00 00 08 
  101594402, 2, 23Fx, 8, 20 88 FF 7F 00 08 48 74 
  101594573, 2, 158x, 4, DB 0D 00 00 
  101595372, 2,  A1x, 8, 1A A0 89 40 A0 87 C0 68 
  101595625, 2,  ACx, 8, 41 84 78 73 75 69 7F 07 
  101595870, 2,  EAx, 8, 23 20 2F 27 01 01 80 08 
  101597202, 2,  A3x, 8, D2 A0 96 40 60 93 C0 E5 
  101597447, 2,  ECx, 8, 79 00 00 00 11 9C E2 05 
  101597830, 2, 20Bx, 8, 64 09 E8 3A 02 00 00 00 
  101598103, 2, 47Cx, 8, 3F 3F FF F8 FF 00 00 00 
  101598765, 2, 23Cx, 8, 82 07 C8 72 64 C8 72 64 
  101599400, 2, 154x, 4, FD 00 00 00 
  101599871, 2,  B1x, 8, D1 35 7F 1B 05 B8 07 31 
  101600362, 2,  74x, 8, A3 10 00 08 80 00 00 00 
  101600595, 2,  2Fx, 8, 64 25 EE 59 12 21 FF 3F 
  101601079, 2,  96x, 8, 3C D0 82 7F 83 12 00 10 
  101602213, 2,  98x, 8, 4F 50 4E 10 06 74 10 FF 
  101604834, 2,  3Dx, 8, 29 07 00 00 00 00 00 FF 
  101605373, 2,  87x, 8, 3C 01 00 00 00 00 05 38 
  101605981, 2,  83x, 8, C8 05 B6 46 80 33 20 7F 
  101608773, 2, 23Ex, 8, 71 07 23 16 ED D0 61 00 
  101609053, 2,  AEx, 8, 5B 1C 41 47 02 00 0C FF 
  101609811, 2, 122x, 8, 93 57 04 0A 00 00 00 00 
  101610043, 2,  77x, 8, A4 07 9C 0E C4 07 C4 07 
  101610384, 2,  2Fx, 8, 31 26 FB 59 12 21 FF 3F 
  101610931, 2,  94x, 8, 9C 61 7E 03 1A 94 80 00 
  101613791, 2, 23Dx, 8, F9 00 00 00 00 00 00 08 
  101614399, 2, 158x, 4, 9E 0E 00 00 
  101615368, 2,  A1x, 8, 3B A1 88 40 A2 87 C0 6A 
  101615621, 2,  ACx, 8, 6A 85 78 73 76 69 7F 07 
  101615867, 2,  EAx, 8, E4 21 30 27 02 01 80 08 
  101617198, 2,  A3x, 8, FD A1 95 40 63 93 C0 E7 
  101617450, 2,  ECx, 8, 5C 01 00 00 0F 9C E4 05 
  101619396, 2, 154x, 4, 23 01 00 00 
  101619826, 2,  B1x, 8, 00 37 7F 13 05 B9 07 31 
  101620366, 2,  74x, 8, 23 11 00 08 80 00 00 00 
  101620605, 2,  2Fx, 8, AF 27 09 5A 11 21 FF 3F 
  101620925, 2,  96x, 8, 7B D2 82 74 83 12 00 10 
  101622216, 2,  98x, 8, 10 51 4E 10 06 74 10 FF 
  101624789, 2,  3Dx, 8, 9F 08 00 00 00 00 00 FF 
  101625370, 2,  87x, 8, 7B 02 00 00 00 00 05 38 
  101628783, 2,  AEx, 8, 76 1D 41 47 00 00 0C FF 
  101629794, 2,  77x, 8, E5 08 9C 0E C4 07 C4 07 
  101630381, 2,  2Fx, 8, A9 28 17 5A 11 21 FF 3F 
  101630913, 2,  94x, 8, AA 23 7E 07 1A 94 80 00 
  101633787, 2, 23Dx, 8, 52 01 00 00 00 00 00 08 
  101634395, 2, 158x, 4, 75 0F 00 00 
  101635364, 2,  A1x, 8, BB A2 89 40 A4 87 C0 6D 
  101635617, 2,  ACx, 8, 86 86 78 73 76 69 7F 07 
  101635856, 2,  EAx, 8, 5E 22 31 27 02 01 80 08 
  101637201, 2,  A3x, 8, 47 A2 95 40 65 93 C0 EA 
  101637447, 2,  ECx, 8, A6 02 00 00 0B 9C E7 05 
  101638764, 2, 23Cx, 8, 20 08 C8 72 64 C8 72 64 
  101639044, 2, 401x, 8, 78 6C 03 00 00 70 00 00 
  101639468, 2, 154x, 4, DB 02 00 00 
  101639829, 2,  B1x, 8, 6F 39 7F 19 05 B9 07 31 
  101640369, 2,  74x, 8, 38 12 00 08 80 00 00 00 
  101640608, 2,  2Fx, 8, 9E 29 24 5A 0E 21 FF 3F 
  101640922, 2,  96x, 8, 44 D4 82 69 83 12 00 10 
  101642219, 2,  98x, 8, 12 52 4E 10 06 74 10 FF 
  101643789, 2, 23Bx, 8, 00 F0 03 A0 FF FF 00 00 
  101644028, 2, 2F0x, 8, B3 06 00 00 8A 06 04 00 
  101644287, 2, 1E1x, 8, 23 06 00 C3 06 00 00 00 
  101644526, 2, 23Fx, 8, 20 88 FF 7F 00 08 48 74 
  101644813, 2,  3Dx, 8, CF 09 00 00 00 00 00 FF 
  101645373, 2,  87x, 8, A3 03 00 00 00 00 05 38 
  101646015, 2,  83x, 8, 33 07 77 46 80 25 20 7E 
  101646738, 2, 492x, 4, F0 F0 FE FE 
  101648752, 2,  AEx, 8, 0B 1E 41 47 00 00 0C FF 
  101648984, 2, 23Ex, 8, 7B 08 23 16 ED D0 61 00 
  101649810, 2,  77x, 8, 0E 09 9C 0E C4 07 C4 07 
  101650370, 2,  2Fx, 8, 16 2A 31 5A 0D 21 FF 3F 
  101651060, 2,  20x, 8, 72 C2 41 0C F1 00 00 00 
  101651306, 2,  94x, 8, 8C A5 7E 02 1A 94 80 00 
  101652896, 2, 209x, 8, 93 44 E8 18 EA 43 FC C9 
  101653797, 2, 23Dx, 8, BE 02 00 00 00 00 00 08 
  101654398, 2, 158x, 4, 33 00 00 00 
  101654801, 2, 151x, 8, 66 78 D2 94 00 80 D1 19 
  101655368, 2,  A1x, 8, 8C A3 89 40 A6 87 C0 6F 
  101655620, 2,  ACx, 8, 2B 87 78 73 76 69 7F 07 
  101655866, 2,  EAx, 8, A3 23 33 27 02 01 80 08 
  101657204, 2,  A3x, 8, C1 A3 95 40 68 92 C0 EC 
  101657450, 2,  ECx, 8, 93 03 00 00 08 9C E9 05 
  101658836, 2, 437x, 8, 85 02 4F B8 E4 FF 7F 00 
  101659402, 2, 154x, 4, 28 03 00 00 
  101659853, 2,  B1x, 8, BF 3B 7F 17 05 BA 07 31 
  101660372, 2,  74x, 8, 74 13 00 08 80 00 00 00 
  101660611, 2,  2Fx, 8, 87 2B 3E 5A 0B 21 FF 3F 
  101661000, 2,  96x, 8, 8D D6 82 58 83 12 00 10 
  101661252, 2, 159x, 8, 82 02 04 8C 00 7A F7 FF 
  101662215, 2,  98x, 8, AB 53 4E 10 06 74 10 FF 
  101663819, 2, 419x, 8, FE FE B0 00 F8 C8 00 87 
  101664809, 2,  3Dx, 8, 6D 0A 00 00 00 00 00 FF 
  101665369, 2,  87x, 8, F5 04 00 00 00 00 05 38 
  101668769, 2, 239x, 8, 3A 7D FF FF FF FF 7F FF 
  101669008, 2,  AEx, 8, 0D 1F 41 47 00 00 0C FF 
  101669377, 2, 435x, 8, 40 03 9E 70 C9 FF FF 00 
  101669800, 2,  77x, 8, E0 0A 9C 0E C4 07 C8 07 
  101670380, 2, 225x, 8, E3 02 24 00 00 00 00 00 
  101670626, 2,  2Fx, 8, 6B 2C 4A 5A 09 21 FF 3F 
  101670824, 2,  68x, 1, 02 
  101671070, 2,  94x, 8, 92 27 7E 09 1A 94 80 00 
  101673794, 2, 23Dx, 8, F3 03 00 00 00 00 00 08 
  101674401, 2, 158x, 4, D8 01 00 00 
  101675405, 2,  A1x, 8, 3C A4 89 40 A8 87 C0 71 
  101675657, 2,  ACx, 8, D4 88 78 72 75 69 7F 07 
  101675903, 2,  EAx, 8, CD 24 35 27 02 01 80 08 
  101677200, 2,  A3x, 8, 46 A4 94 40 6A 93 C0 EE 
  101677453, 2,  ECx, 8, 09 04 00 00 04 9C EC 05 
  101678798, 2, 23Cx, 8, 43 09 C8 72 64 C8 72 64 
  101679050, 2, 417x, 8, 00 00 00 08 FD FD FE 00 
  101679405, 2, 154x, 4, A3 04 00 00 
  101679801, 2, 33Dx, 8, 85 D8 13 00 00 20 00 10 
  101680034, 2,  B1x, 8, 9B 3D 7F 19 05 B9 07 31 
  101680361, 2,  74x, 8, 65 14 00 08 80 00 00 00 
  101680607, 2,  2Fx, 8, 36 2D 57 5A 08 21 FF 3F 
  101680948, 2,  96x, 8, AE D8 82 47 83 12 00 10 
  101681201, 2, 22Dx, 8, 09 00 48 18 00 50 20 01 
  101682218, 2,  98x, 8, 16 54 4E 10 06 74 10 FF 
  101684792, 2,  3Dx, 8, 37 0B 00 00 00 00 00 FF 
  101685372, 2,  87x, 8, 2D 05 00 00 00 00 05 38 
  101685946, 2,  83x, 8, 90 09 38 46 80 42 20 7F 
  101688772, 2, 23Ex, 8, 54 09 23 16 ED D0 61 00 
  101689011, 2,  AEx, 8, 1F 10 41 47 00 00 0C FF 
  101689837, 2,  77x, 8, 0F 0B A0 0E C4 07 C8 07 
  101690390, 2,  2Fx, 8, 6D 2E 63 5A 06 21 FF 3F 
  101690929, 2,  94x, 8, 94 A9 7E 07 1A 94 80 00 
  101692807, 2, 2CFx, 8, 01 00 06 00 00 DD 08 01 
  101693797, 2, 23Dx, 8, 78 04 00 00 00 00 00 08 
  101694404, 2, 158x, 4, CA 02 00 00 
  101695374, 2,  A1x, 8, 7C A5 88 40 AB 87 C0 73 
  101695620, 2,  ACx, 8, 79 89 78 72 75 69 7F 07 
  101695872, 2,  EAx, 8, 30 25 37 27 02 01 80 08 
  101697203, 2,  A3x, 8, 9F A5 94 40 6C 93 C0 F1 
  101697463, 2,  ECx, 8, A0 05 00 00 00 9C EE 05 
  101697811, 2, 20Bx, 8, AC 01 28 42 ED 03 C0 3E 
  101699402, 2, 154x, 4, 38 05 00 00 
  101699873, 2,  B1x, 8, 4A 3F 7F 1B 05 B9 07 31 
  101700371, 2,  74x, 8, 07 15 00 08 80 00 00 00 
  101700617, 2,  2Fx, 8, 00 2F 70 5A 04 21 FF 3F 
  101701136, 2,  96x, 8, 4F DA 82 37 83 12 00 10 
  101702221, 2,  98x, 8, AA 55 4E 10 06 74 10 FF 
  101703491, 2, 30Dx, 8, 21 00 01 00 00 40 00 00 
  101704802, 2,  3Dx, 8, AF 0C 00 00 00 00 00 FF 
  101705375, 2,  87x, 8, 6A 06 00 00 00 00 05 38 
  101708809, 2,  AEx, 8, 8C 11 41 47 00 00 0C FF 
  101709792, 2, 122x, 8, 93 57 04 0A 00 00 00 00 
  101710031, 2,  77x, 8, 06 0C A0 0E C4 07 C8 07 
  101710373, 2,  2Fx, 8, 42 20 7D 5A 02 21 FF 3F 
  101710919, 2,  94x, 8, C3 5B 7E 06 1A 94 80 00 
  101713800, 2, 23Dx, 8, BC 05 00 00 00 00 00 08 
  101714401, 2, 158x, 4, 21 03 00 00 
  101715370, 2,  A1x, 8, B1 A6 89 40 AD 87 C0 75 
  101715623, 2,  ACx, 8, F8 8A 78 72 76 68 7F 07 
  101715868, 2,  EAx, 8, B4 26 39 27 02 81 80 08 
  101717207, 2,  A3x, 8, 33 A6 94 40 6F 93 C0 F3 
  101717459, 2,  ECx, 8, 26 06 00 00 FB 9B F3 05 
  101718770, 2, 23Cx, 8, 58 0A C8 72 64 C8 72 64 
  101719405, 2, 154x, 4, 4F 06 00 00 
  101719828, 2,  B1x, 8, A1 31 7F 1D 05 B8 07 31 
  101720367, 2,  74x, 8, 9F 16 00 08 80 00 00 00 
  101720613, 2,  2Fx, 8, EB 21 89 5A 00 21 FF 3F 
  101720996, 2,  96x, 8, 06 DC 82 20 83 12 00 10 
  101722218, 2,  98x, 8, A8 56 4E 10 06 74 10 FF 
  101723795, 2, 23Bx, 8, 00 F0 03 A0 FF FF 00 00 
  101724395, 2, 23Fx, 8, 20 88 FF 7F 00 08 48 74 
  101724832, 2,  3Dx, 8, D6 0D 00 00 00 00 00 FF 
  101725372, 2,  87x, 8, B2 07 00 00 00 00 05 38 
  101726054, 2,  83x, 8, 64 0B FE 45 80 33 20 7E 
  101728751, 2,  AEx, 8, 64 12 41 47 00 00 0C FF 
  101728983, 2, 23Ex, 8, B0 0A 23 16 ED D0 61 00 
  101729447, 2, 363x, 8, FF 10 FF C2 00 00 00 08 
  101729802, 2,  77x, 8, 22 0D A4 0E C4 07 C8 07 
  101730389, 2,  2Fx, 8, 6B 22 95 5A FC 20 FF 3F 
  101730902, 2,  94x, 8, 46 8D 7E 05 1A 94 80 00 
  101733810, 2, 23Dx, 8, DF 06 00 00 00 00 00 08 
  101734404, 2, 158x, 4, 40 04 00 00 
  101735373, 2,  A1x, 8, F4 A7 89 40 AF 87 C0 77 
  101735626, 2,  ACx, 8, 66 8B 78 72 75 69 7F 07 
  101735872, 2,  EAx, 8, BD 27 3A 27 02 81 80 08 
  101737203, 2,  A3x, 8, 79 A7 94 40 71 93 C0 F5 
  101737455, 2,  ECx, 8, CE 07 00 00 F9 9B F5 05 
  101739053, 2, 401x, 8, 78 EA 04 00 00 70 00 00 
  101739408, 2, 154x, 4, F2 07 00 00 
  101739831, 2,  B1x, 8, 83 33 7F 18 05 B9 07 31 
  101740371, 2,  74x, 8, 1B 17 00 08 80 00 00 00 
  101740616, 2,  2Fx, 8, 2F 23 A0 5A F9 20 FF 3F 
  101740930, 2,  96x, 8, 88 DE 82 0F 83 12 00 10 
  101741190, 2, 22Fx, 8, 88 48 01 00 00 00 00 00 
  101742221, 2,  98x, 8, 11 57 4E 10 06 74 10 FF 
  101744023, 2, 1E1x, 8, 8A 07 00 D3 07 00 00 00 
  101744822, 2,  3Dx, 8, CD 0E 00 00 00 00 00 FF 
  101745375, 2,  87x, 8, C6 08 00 00 00 00 05 38 
  101748754, 2, 239x, 8, B9 7E FF FF FF FF 7F FF 
  101748993, 2,  AEx, 8, 4F 13 41 47 00 00 0C FF 
  101749812, 2,  77x, 8, AF 0E A4 0E C4 07 C8 07 
  101750379, 2,  2Fx, 8, AC 24 AC 5A F6 20 FF 3F 
  101750918, 2,  20x, 8, A6 C3 41 0C F1 00 00 00 
  101751205, 2,  94x, 8, 87 9F 7E 06 1A 94 80 00 
  101752912, 2, 209x, 8, 92 44 E8 00 EA 43 89 89 
  101753799, 2, 23Dx, 8, C5 07 00 00 00 00 00 08 
  101754407, 2, 158x, 4, AB 05 00 00 
  101754796, 2, 151x, 8, 66 78 D2 94 00 80 F3 1A 
  101755369, 2,  A1x, 8, 69 A8 89 40 B1 87 C0 7A 
  101755629, 2,  ACx, 8, 5F 8C 78 72 75 69 7F 07 
  101755875, 2,  EAx, 8, 81 28 3C 27 03 81 80 08 
  101757206, 2,  A3x, 8, C7 A8 94 40 73 93 C0 F8 
  101757452, 2,  ECx, 8, 75 08 00 00 F5 9B F8 05 
  101758790, 2, 23Cx, 8, 64 0B C8 72 64 C8 72 64 
  101759418, 2, 154x, 4, 86 08 00 00 
  101759903, 2,  B1x, 8, 7D 35 7F 0F 05 B8 07 31 
  101760367, 2,  74x, 8, 5E 18 00 08 80 00 00 00 
  101760606, 2,  2Fx, 8, B5 25 B8 5A F4 20 FF 3F 
  101760954, 2,  96x, 8, EB D0 82 FF 82 12 00 10 
  101761207, 2, 159x, 8, 82 02 04 8C 00 7A 6F EB 
  101762224, 2,  98x, 8, FD 58 4E 10 06 74 10 FF 
  101764825, 2,  3Dx, 8, 21 0F 00 00 00 00 00 FF 
  101765378, 2,  87x, 8, 1E 09 00 00 00 00 05 38 
  101765951, 2,  83x, 8, E1 0D C6 45 80 47 20 7F 
  101768757, 2, 23Ex, 8, EA 0B 23 16 ED D0 61 00 
  101768996, 2,  AEx, 8, C0 14 41 47 00 00 0C FF 
  101769795, 2,  77x, 8, D8 0F A0 0E C4 07 C4 07 
  101770389, 2, 225x, 8, DB 03 24 00 00 00 00 00 
  101770635, 2,  2Fx, 8, F6 26 C3 5A F2 20 FF 3F 
  101770956, 2,  94x, 8, B6 A1 7E 07 1A 94 80 00 
  101773802, 2, 23Dx, 8, 48 08 00 00 00 00 00 08 
  101774410, 2, 158x, 4, B9 06 00 00 
  101775379, 2,  A1x, 8, 30 A9 89 40 B3 87 C0 7C 
  101775632, 2,  ACx, 8, E9 8D 78 72 75 69 7F 07 
  101775905, 2,  EAx, 8, 4F 29 3D 27 03 81 80 08 
  101776472, 2,  71x, 8, 00 57 44 42 34 36 33 32 
  101777216, 2,  A3x, 8, 3C A9 94 40 76 93 C0 FA 
  101777468, 2,  ECx, 8, 23 09 00 00 F2 9B FA 05 
  101777974, 2, 1ABx, 8, 20 65 06 00 00 14 ED 12 
  101779414, 2, 154x, 4, B1 09 00 00 
  101779878, 2,  B1x, 8, 83 37 7F 14 05 B9 07 31 
  101780377, 2,  74x, 8, 8D 19 00 08 80 00 00 00 
  101780623, 2,  2Fx, 8, 48 27 CF 5A EF 20 FF 3F 
  101780950, 2,  96x, 8, 79 D2 82 F9 82 12 00 10 
  101781196, 2, 22Dx, 8, 2D 00 48 18 48 52 B3 25 
  101782220, 2,  98x, 8, A2 59 4E 10 06 74 10 FF 
  101784801, 2,  3Dx, 8, 0B 00 00 00 00 00 00 FF 
  101785374, 2,  87x, 8, 59 0A 00 00 00 00 05 38 
  101788788, 2,  AEx, 8, 5C 15 41 47 00 00 0C FF 
  101789846, 2,  77x, 8, 7C 00 94 0E C4 07 C8 07 
  101790385, 2,  2Fx, 8, 65 28 DA 5A ED 20 FF 3F 
  101790904, 2,  94x, 8, 48 93 7E 05 1A 94 80 00 
  101791211, 2, 2FBx, 8, AA 0A F1 F0 2C E6 73 A8 
  101792338, 2, 2CFx, 8, 01 00 06 00 00 00 09 01 
  101793799, 2, 23Dx, 8, 6C 09 00 00 00 00 00 08 
  101794413, 2, 158x, 4, 52 07 00 00 
  101795376, 2,  A1x, 8, BD AA 89 40 B6 88 C0 7E 
  101795628, 2,  ACx, 8, 05 8E 78 72 75 69 7F 07 
  101795867, 2,  EAx, 8, 32 2A 3E 27 03 81 80 08 
  101796113, 2,  71x, 8, 01 36 30 31 58 32 35 38 
  101797212, 2,  A3x, 8, 1C AA 93 40 78 93 C0 FD 
  101797465, 2,  ECx, 8, 6E 0A 00 00 EF 9B FD 05 
  101797827, 2, 20Bx, 8, 64 09 E8 82 A6 00 C0 09 
  101798782, 2, 23Cx, 8, 6E 0C C8 72 64 C8 72 64 
  101799410, 2, 154x, 4, 84 0A 00 00 
  101799875, 2, 335x, 8, CF C0 CC 1F 08 00 00 00 
  101800107, 2,  B1x, 8, B0 39 7F 0A 05 BA 07 31 
  101800380, 2,  74x, 8, 79 1A 00 08 80 00 00 00 
